ID,T,tau,time,N_total,N_bulk,N_surface,Volume,R_min,R_max,R_diff,R_avg,R_std,R_skew,R_kurt,S_100,S_111,S_110,S_311,Curve_1-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Avg_total,Avg_bulk,Avg_surf,TCN_0,TCN_1,TCN_2,TCN_3,TCN_4,TCN_5,TCN_6,TCN_7,TCN_8,TCN_9,TCN_10,TCN_11,TCN_12,TCN_13,TCN_14,TCN_15,TCN_16,TCN_17,TCN_18,TCN_19,TCN_20,BCN_0,BCN_1,BCN_2,BCN_3,BCN_4,BCN_5,BCN_6,BCN_7,BCN_8,BCN_9,BCN_10,BCN_11,BCN_12,BCN_13,BCN_14,BCN_15,BCN_16,BCN_17,BCN_18,BCN_19,BCN_20,SCN_0,SCN_1,SCN_2,SCN_3,SCN_4,SCN_5,SCN_6,SCN_7,SCN_8,SCN_9,SCN_10,SCN_11,SCN_12,SCN_13,SCN_14,SCN_15,SCN_16,SCN_17,SCN_18,SCN_19,SCN_20,Avg_bonds,Std_bonds,Max_bonds,Min_bonds,N_bonds,angle_avg,angle_std,FCC,HCP,ICOS,DECA,q6q6_avg_total,q6q6_avg_bulk,q6q6_avg_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_T20+,q6q6_B0,q6q6_B1,q6q6_B2,q6q6_B3,q6q6_B4,q6q6_B5,q6q6_B6,q6q6_B7,q6q6_B8,q6q6_B9,q6q6_B10,q6q6_B11,q6q6_B12,q6q6_B13,q6q6_B14,q6q6_B15,q6q6_B16,q6q6_B17,q6q6_B18,q6q6_B19,q6q6_B20,q6q6_B20+,q6q6_S0,q6q6_S1,q6q6_S2,q6q6_S3,q6q6_S4,q6q6_S5,q6q6_S6,q6q6_S7,q6q6_S8,q6q6_S9,q6q6_S10,q6q6_S11,q6q6_S12,q6q6_S13,q6q6_S14,q6q6_S15,q6q6_S16,q6q6_S17,q6q6_S18,q6q6_S19,q6q6_S20,q6q6_S20+,Total_E,Formation_E
1814,523,0.00005,4,6596,4800,1796,1.12E-25,20.8789,41.3898,20.5109,29.0702,2.9075,0.6704,1.4218,11,171,185,42,349,320,667,342,75,30,13,0,0,0,0,0,0,0,0,0,0,0,11.1398,12.1269,8.5017,0,1,2,4,11,31,158,283,348,461,318,329,3908,689,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,166,3880,689,47,6,0,0,0,0,0,0,1,2,4,11,31,158,283,347,461,307,163,28,0,0,0,0,0,0,0,0,2.91365,0.19936,3.59985,1.71377,36739,96.3217,34.62300116,2058,876,0,48,8.8678,10.5458,4.3831,455,236,183,167,174,179,237,295,522,337,255,345,2990,217,4,0,0,0,0,0,0,0,73,57,65,54,56,62,84,121,350,168,170,331,2988,217,4,0,0,0,0,0,0,0,382,179,118,113,118,117,153,174,172,169,85,14,2,0,0,0,0,0,0,0,0,0,-24516.242,1274.118
1815,523,0.00005,5,9883,7542,2341,1.67E-25,21.2526,40.5946,19.342,33.0733,2.5348,-0.8628,1.6127,20,211,242,57,410,382,928,505,78,30,8,0,0,0,0,0,0,0,0,0,0,0,11.2603,12.1086,8.5276,0,2,2,4,19,54,207,332,480,536,468,494,6200,1018,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,255,6164,1017,61,6,0,0,0,0,0,0,2,2,4,19,54,207,332,480,531,434,239,36,1,0,0,0,0,0,0,0,2.91394,0.19528,3.59998,1.96719,55643,96.4741,34.66973795,3329,1401,0,96,9.4834,10.8539,5.0679,374,236,249,230,258,221,319,417,752,520,439,600,4846,416,6,0,0,0,0,0,0,0,44,48,106,67,83,56,92,125,542,265,309,539,4844,416,6,0,0,0,0,0,0,0,330,188,143,163,175,165,227,292,210,255,130,61,2,0,0,0,0,0,0,0,0,0,-36925.852,1716.678
1816,523,0.00005,6,12440,9753,2687,2.11E-25,25.1898,47.7649,22.5751,35.8753,2.2787,0.5725,5.2476,27,262,330,70,511,450,1107,498,99,19,3,0,0,0,0,0,0,0,0,0,0,0,11.3444,12.1031,8.5902,0,0,0,1,7,48,229,420,543,635,491,572,8226,1189,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,24,274,8183,1187,76,3,0,0,0,0,0,0,0,0,1,7,48,229,420,541,631,467,298,43,2,0,0,0,0,0,0,0,2.91351,0.19105,3.59978,2.1991,70562,96.5553,34.61286093,4502,1776,1,115,9.783,10.9723,5.4659,409,256,238,232,249,308,396,486,896,605,474,650,6690,539,12,0,0,0,0,0,0,0,76,73,101,96,94,74,97,131,613,290,290,588,6679,539,12,0,0,0,0,0,0,0,333,183,137,136,155,234,299,355,283,315,184,62,11,0,0,0,0,0,0,0,0,0,-46640.93,1999.47
1817,523,0.00005,7,13202,10618,2584,2.23E-25,31.377,41.7941,10.417,36.5513,1.1633,-0.2057,0.9464,46,296,287,78,541,461,1037,477,55,11,2,0,0,0,0,0,0,0,0,0,0,0,11.4292,12.1081,8.6393,0,0,0,1,1,34,217,406,496,639,470,519,9072,1286,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,236,9025,1284,58,3,0,0,0,0,0,0,0,0,1,1,34,217,406,496,638,459,283,47,2,0,0,0,0,0,0,0,2.91422,0.18754,3.59989,2.18119,75444,96.5731,34.73072496,5094,1993,1,121,10.1333,11.1377,6.0062,223,181,207,236,252,313,403,488,964,606,483,700,7533,604,9,0,0,0,0,0,0,0,53,55,84,85,81,69,74,139,658,270,308,604,7525,604,9,0,0,0,0,0,0,0,170,126,123,151,171,244,329,349,306,336,175,96,8,0,0,0,0,0,0,0,0,0,-49665.314,1954.506
1818,523,0.00005,8,13582,10981,2601,2.30E-25,32.8162,42.2412,9.4249,36.945,1.0267,0.3225,1.0288,35,292,298,84,515,520,1087,426,46,7,0,0,0,0,0,0,0,0,0,0,0,0,11.4407,12.1055,8.634,0,0,0,0,3,31,227,405,499,640,455,567,9391,1305,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,249,9360,1305,57,2,0,0,0,0,0,0,0,0,0,3,31,227,405,499,639,448,318,31,0,0,0,0,0,0,0,0,2.91553,0.18705,3.59997,2.12667,77694,96.6627,34.67424878,5213,2070,1,133,10.1411,11.1179,6.0169,222,195,240,219,240,318,398,522,989,618,496,760,7744,604,17,0,0,0,0,0,0,0,49,48,120,81,77,75,95,147,679,279,309,662,7739,604,17,0,0,0,0,0,0,0,173,147,120,138,163,243,303,375,310,339,187,98,5,0,0,0,0,0,0,0,0,0,-51125.76,1979.86
1819,523,0.00005,9,13763,11121,2642,2.33E-25,34.3441,41.6201,7.276,37.0849,0.9722,0.2633,0.375,49,271,348,98,503,456,1118,493,57,11,3,1,0,0,0,0,0,0,0,0,0,0,11.4478,12.105,8.6813,0,0,0,0,3,23,218,432,501,625,457,551,9608,1294,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,211,9556,1294,50,1,0,0,0,0,0,0,0,0,0,3,23,218,432,501,625,448,340,52,0,0,0,0,0,0,0,0,2.91425,0.18533,3.59999,2.10563,78778,96.6556,34.69763664,5436,2107,0,139,10.2569,11.1862,6.3452,175,158,211,199,239,295,427,521,1003,646,519,772,7954,635,9,0,0,0,0,0,0,0,35,51,96,74,81,77,81,122,684,279,288,664,7945,635,9,0,0,0,0,0,0,0,140,107,115,125,158,218,346,399,319,367,231,108,9,0,0,0,0,0,0,0,0,0,-51831.484,1981.846
1820,523,0.00005,10,13869,11221,2648,2.35E-25,34.2835,41.9338,7.6503,37.1754,0.9572,0.3286,0.728,55,294,332,89,543,487,1127,449,29,12,1,0,0,0,0,0,0,0,0,0,0,0,11.453,12.1108,8.6658,0,0,0,0,1,17,215,449,516,628,441,523,9712,1308,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,9671,1308,56,3,0,0,0,0,0,0,0,0,0,1,17,215,449,516,628,438,343,41,0,0,0,0,0,0,0,0,2.91401,0.18514,3.59991,2.29871,79421,96.593,34.77165729,5541,2161,1,134,10.2901,11.2283,6.3146,185,137,215,212,241,286,426,508,988,653,459,754,8137,656,12,0,0,0,0,0,0,0,38,35,116,68,70,66,75,116,678,272,256,634,8129,656,12,0,0,0,0,0,0,0,147,102,99,144,171,220,351,392,310,381,203,120,8,0,0,0,0,0,0,0,0,0,-52244.599,1983.191
1821,523,0.000075,1,1454,902,552,2.46E-26,14.5899,19.9575,5.3675,16.8747,0.8172,0.1035,0.5252,1,71,80,5,102,213,174,52,8,2,1,0,0,0,0,0,0,0,0,0,0,0,10.9739,12.4013,8.6413,0,1,0,0,0,6,33,79,114,173,109,138,393,336,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,104,382,335,67,5,0,0,0,0,0,0,1,0,0,0,6,33,79,114,173,100,34,11,1,0,0,0,0,0,0,0,2.93473,0.25193,3.59984,2.26451,7978,95.4715,34.08717336,10,6,0,1,1.945,2.0998,1.692,501,316,212,140,89,66,44,31,23,14,10,6,1,1,0,0,0,0,0,0,0,0,307,188,122,84,59,42,34,25,13,10,10,6,1,1,0,0,0,0,0,0,0,0,194,128,90,56,30,24,10,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,-5294.9328,390.2072
1822,523,0.000075,2,1466,919,547,2.48E-26,14.6462,19.5278,4.8816,16.9636,0.8199,0.2334,0.0578,1,58,55,4,120,204,150,59,9,3,2,0,0,0,0,0,0,0,0,0,0,0,10.9973,12.4211,8.6051,0,0,0,1,0,5,41,72,125,158,114,122,417,327,76,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,92,405,326,76,7,1,0,0,0,0,0,0,0,1,0,5,41,72,125,158,102,30,12,1,0,0,0,0,0,0,0,2.93548,0.25216,3.59893,2.22724,8061,95.3134,34.15319283,7,4,0,3,2.0655,2.2807,1.7038,569,274,163,124,95,73,45,46,29,21,9,11,5,1,1,0,0,0,0,0,0,0,321,184,102,88,53,44,35,31,19,15,9,11,5,1,1,0,0,0,0,0,0,0,248,90,61,36,42,29,10,15,10,6,0,0,0,0,0,0,0,0,0,0,0,0,-5340.784,391.276
1823,523,0.000075,3,3159,2129,1030,5.35E-26,17.2074,29.9919,12.7846,22.3252,2.0189,0.3643,0.5833,6,102,166,22,181,178,410,217,38,4,2,0,0,0,0,0,0,0,0,0,0,0,11.0902,12.3034,8.5825,0,0,0,0,5,14,94,164,199,253,184,163,1438,556,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,72,1405,556,89,0,0,0,0,0,0,0,0,0,0,5,14,94,164,199,251,179,91,33,0,0,0,0,0,0,0,0,2.9191,0.21759,3.5995,2.15872,17517,95.9476,34.68030643,688,226,0,1,8.9224,10.9192,4.7951,184,125,74,95,105,120,128,143,154,196,158,219,1136,286,36,0,0,0,0,0,0,0,21,22,12,23,31,30,33,52,62,89,106,195,1131,286,36,0,0,0,0,0,0,0,163,103,62,72,74,90,95,91,92,107,52,24,5,0,0,0,0,0,0,0,0,0,-11663.737,687.953
1824,523,0.000075,4,4381,2974,1407,7.42E-26,18.7526,39.9757,21.2231,25.6177,3.7001,1.3374,2.2729,20,170,189,33,285,238,510,317,44,11,2,0,0,0,0,0,0,0,0,0,0,0,10.9614,12.1463,8.457,0,0,0,0,3,28,144,209,311,356,224,215,2377,477,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,87,2361,475,34,3,0,0,0,0,0,0,0,0,0,3,28,144,209,311,354,212,128,16,2,0,0,0,0,0,0,0,2.91092,0.20188,3.59924,2.25427,24011,96.0905,34.70551987,1364,382,0,11,9.3686,11.2761,5.3369,281,121,69,88,79,112,150,216,221,251,180,235,2099,273,6,0,0,0,0,0,0,0,47,23,14,20,8,13,17,35,76,63,91,194,2094,273,6,0,0,0,0,0,0,0,234,98,55,68,71,99,133,181,145,188,89,41,5,0,0,0,0,0,0,0,0,0,-16192.562,937.148
1825,523,0.000075,5,6371,4545,1826,1.08E-25,20.0182,43.3053,23.2871,28.7881,3.4141,0.4303,0.9213,38,171,224,45,367,293,712,375,56,19,4,0,0,0,0,0,0,0,0,0,0,0,11.0705,12.1023,8.5022,0,1,1,3,9,25,146,306,384,462,347,310,3732,589,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,154,3706,588,52,4,0,0,0,0,0,0,1,1,3,9,25,146,306,384,459,309,156,26,1,0,0,0,0,0,0,0,2.90912,0.19582,3.59994,1.88845,35265,96.2125,34.75864128,2350,584,0,16,9.5605,11.2983,5.2349,318,128,142,114,143,169,213,259,363,330,258,337,3279,313,5,0,0,0,0,0,0,0,42,23,21,20,29,25,22,55,145,120,161,289,3275,313,5,0,0,0,0,0,0,0,276,105,121,94,114,144,191,204,218,210,97,48,4,0,0,0,0,0,0,0,0,0,-23660.908,1249.702
1826,523,0.000075,6,8561,6382,2179,1.45E-25,21.0774,38.568,17.4906,31.5432,3.0478,-0.5087,-0.1596,32,268,250,51,457,329,888,410,79,14,2,0,0,0,0,0,0,0,0,0,0,0,11.1723,12.058,8.5782,0,0,0,1,4,41,191,325,435,556,395,419,5605,550,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,191,5568,550,37,2,0,0,0,0,0,0,0,0,1,4,41,191,325,435,555,362,228,37,0,0,0,0,0,0,0,0,2.90757,0.18706,3.59955,2.08934,47823,96.4584,34.77997225,3584,1011,0,30,9.965,11.3883,5.7962,220,147,152,138,165,246,276,334,454,463,334,445,4907,277,3,0,0,0,0,0,0,0,26,17,41,27,30,31,45,50,215,143,194,381,4902,277,3,0,0,0,0,0,0,0,194,130,111,111,135,215,231,284,239,320,140,64,5,0,0,0,0,0,0,0,0,0,-31971.938,1501.572
1827,523,0.000075,7,10902,8292,2610,1.85E-25,21.7076,45.9747,24.2671,34.2638,3.0295,-0.1208,1.0777,24,322,288,74,588,299,1013,568,108,32,2,0,0,0,0,0,0,0,0,0,0,0,11.2137,12.0488,8.5605,0,1,0,1,7,46,248,410,454,712,485,501,7292,705,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,46,244,7243,704,38,2,0,0,0,0,0,0,1,0,1,7,46,248,410,454,697,439,257,49,1,0,0,0,0,0,0,0,2.90695,0.18313,3.59997,2.00434,61126,96.5104,34.83618079,4814,1332,0,40,10.162,11.496,5.9238,292,153,164,170,179,203,332,406,507,607,396,543,6576,370,4,0,0,0,0,0,0,0,32,26,37,32,30,24,31,60,235,169,216,456,6570,370,4,0,0,0,0,0,0,0,260,127,127,138,149,179,301,346,272,438,180,87,6,0,0,0,0,0,0,0,0,0,-40798.019,1828.801
1828,523,0.000075,8,12370,9757,2613,2.09E-25,21.4342,42.8745,21.4403,35.7873,2.0619,-0.4105,2.6768,47,360,280,90,626,335,1034,534,65,17,2,0,0,0,0,0,0,0,0,0,0,0,11.3056,12.0415,8.5576,0,0,0,0,10,35,223,441,480,702,475,538,8708,726,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,37,278,8674,725,30,2,0,0,0,0,0,0,0,0,0,10,35,223,441,479,692,438,260,34,1,0,0,0,0,0,0,0,2.90873,0.17931,3.59974,2.11913,69925,96.617,34.79029622,5695,1621,0,51,10.4707,11.5653,6.3831,160,121,140,139,227,238,339,439,594,627,403,651,7888,399,5,0,0,0,0,0,0,0,7,19,39,33,42,39,39,64,259,170,200,561,7881,399,5,0,0,0,0,0,0,0,153,102,101,106,185,199,300,375,335,457,203,90,7,0,0,0,0,0,0,0,0,0,-46470.996,1895.704
1829,523,0.000075,9,13135,10495,2640,2.22E-25,25.5611,43.4497,17.8886,36.5148,1.6445,0.1819,1.9007,51,360,286,117,618,312,1081,539,76,13,1,0,0,0,0,0,0,0,0,0,0,0,11.3399,12.0411,8.5527,0,0,2,1,4,30,250,445,469,722,443,535,9472,736,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,29,265,9428,736,25,1,0,0,0,0,0,0,0,2,1,4,30,250,445,467,713,414,270,44,0,0,0,0,0,0,0,0,2.90763,0.17651,3.59962,2.24713,74475,96.6748,34.77490539,6086,1855,0,53,10.6557,11.6473,6.7136,123,90,116,130,171,214,349,473,660,644,411,635,8636,474,9,0,0,0,0,0,0,0,2,9,38,31,33,20,34,45,319,130,190,533,8628,474,9,0,0,0,0,0,0,0,121,81,78,99,138,194,315,428,341,514,221,102,8,0,0,0,0,0,0,0,0,0,-49427.281,1930.569
1830,523,0.000075,10,13484,10824,2660,2.28E-25,21.4553,43.0351,21.5798,36.8305,1.4643,-0.5787,11.0156,49,378,305,120,597,377,1111,491,75,8,1,0,0,0,0,0,0,0,0,0,0,0,11.3704,12.053,8.5925,0,0,0,3,1,29,240,447,483,696,466,538,9698,854,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,27,252,9654,852,28,1,0,0,0,0,0,0,0,0,3,1,29,240,447,482,687,439,286,44,2,0,0,0,0,0,0,0,2.90923,0.17788,3.59989,2.1671,76659,96.7319,34.76458287,6272,1816,0,58,10.6767,11.6342,6.7801,118,94,107,114,182,239,376,469,627,673,473,619,8873,516,4,0,0,0,0,0,0,0,3,13,37,27,42,30,38,59,288,168,228,510,8861,516,4,0,0,0,0,0,0,0,115,81,70,87,140,209,338,410,339,505,245,109,12,0,0,0,0,0,0,0,0,0,-50776.481,1945.959
1831,523,0.0001,1,1306,795,511,2.21E-26,13.6199,18.5581,4.9382,16.2416,0.9122,-0.0872,-0.0886,0,38,55,1,81,167,166,77,14,4,2,0,0,0,0,0,0,0,0,0,0,0,10.8652,12.3736,8.5186,0,0,0,1,1,6,46,81,112,130,89,132,359,295,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,91,349,293,51,3,0,0,0,0,0,0,0,0,1,1,6,46,81,112,130,81,41,10,2,0,0,0,0,0,0,0,2.92947,0.25382,3.59975,2.06067,7095,95.3151,34.15584301,6,12,0,2,2.0658,2.4239,1.5088,474,249,168,131,86,56,46,29,29,16,7,9,6,0,0,0,0,0,0,0,0,0,250,149,98,95,49,42,34,17,24,15,7,9,6,0,0,0,0,0,0,0,0,0,224,100,70,36,37,14,12,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,-4734.1478,372.3122
1832,523,0.0001,2,1316,807,509,2.23E-26,13.4885,18.8423,5.3538,16.2757,0.8364,-0.2068,0.17,0,39,69,4,70,210,161,58,8,1,1,0,0,0,0,0,0,0,0,0,0,0,10.924,12.3804,8.6149,0,0,0,1,1,5,34,71,128,125,102,142,347,294,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,104,336,293,64,2,0,0,0,0,0,0,0,0,1,1,5,34,71,128,125,94,38,11,1,0,0,0,0,0,0,0,2.92984,0.25202,3.5994,2.04202,7188,95.341,34.15363112,9,11,0,4,1.9438,2.3123,1.3595,520,238,151,124,76,69,52,40,25,11,8,0,0,2,0,0,0,0,0,0,0,0,267,151,101,72,49,53,40,32,22,10,8,0,0,2,0,0,0,0,0,0,0,0,253,87,50,52,27,16,12,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-4783.9071,361.6529
1833,523,0.0001,3,2427,1607,820,4.11E-26,15.0928,26.2955,11.2027,20.309,1.6342,0.2864,0.7012,1,109,111,9,190,205,273,134,13,4,1,0,0,0,0,0,0,0,0,0,0,0,11.143,12.4306,8.6195,0,1,2,1,6,3,64,125,144,243,146,148,867,577,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77,846,577,94,6,0,0,0,0,0,0,1,2,1,6,3,64,125,144,243,139,71,21,0,0,0,0,0,0,0,0,2.93,0.23443,3.59972,1.81922,13522,95.7122,34.54631632,238,104,0,6,7.494,9.3211,3.9134,218,124,103,96,122,128,150,150,184,168,164,192,433,170,25,0,0,0,0,0,0,0,59,30,37,24,50,51,60,89,125,115,152,190,430,170,25,0,0,0,0,0,0,0,159,94,66,72,72,77,90,61,59,53,12,2,3,0,0,0,0,0,0,0,0,0,-8924.8748,564.6952
1834,523,0.0001,4,3347,2282,1065,5.67E-26,16.2676,31.0183,14.7507,22.8701,2.3152,0.5503,0.8518,4,135,150,10,223,221,412,174,25,8,2,0,0,0,0,0,0,0,0,0,0,0,11.1772,12.3725,8.616,0,2,0,0,5,11,82,152,238,274,176,212,1334,747,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,105,1309,745,114,0,0,0,0,0,0,0,2,0,0,5,11,82,152,238,274,167,107,25,2,0,0,0,0,0,0,0,2.92777,0.2286,3.59996,2.08162,18705,95.7892,34.64448821,461,209,0,11,8.1715,10.0153,4.2207,276,153,105,124,130,140,164,168,212,229,206,260,828,306,46,0,0,0,0,0,0,0,61,42,27,38,56,52,62,79,139,136,166,246,826,306,46,0,0,0,0,0,0,0,215,111,78,86,74,88,102,89,73,93,40,14,2,0,0,0,0,0,0,0,0,0,-12346.728,740.042
1835,523,0.0001,5,4428,3120,1308,7.50E-26,18.0599,36.3269,18.267,25.2033,2.5454,0.5593,1.3094,3,165,201,18,260,302,521,205,15,5,0,0,0,0,0,0,0,0,0,0,0,0,11.2719,12.3497,8.7011,0,2,0,0,1,11,102,185,273,329,238,264,1901,1009,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,134,1860,1007,109,4,0,0,0,0,0,0,2,0,0,1,11,102,185,273,329,232,130,41,2,0,0,0,0,0,0,0,2.92574,0.22312,3.59977,2.19482,24956,96.0211,34.56733798,672,329,0,9,8.3713,9.9375,4.6353,249,165,166,174,181,192,207,241,319,308,314,378,1160,342,32,0,0,0,0,0,0,0,51,50,62,61,62,78,95,132,202,188,257,352,1156,342,32,0,0,0,0,0,0,0,198,115,104,113,119,114,112,109,117,120,57,26,4,0,0,0,0,0,0,0,0,0,-16408.156,905.324
1836,523,0.0001,6,6627,4768,1859,1.12E-25,18.4687,41.3681,22.8994,29.0603,3.4155,0.3855,0.571,6,193,227,38,391,426,662,320,42,15,2,1,0,0,0,0,0,0,0,0,0,0,11.301,12.3282,8.6665,0,1,1,3,7,18,135,265,385,494,342,393,2930,1478,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,222,2874,1476,171,4,0,0,0,0,0,0,1,1,3,7,18,135,265,385,493,322,171,56,2,0,0,0,0,0,0,0,2.92879,0.22392,3.59986,1.9664,37446,96.0288,34.59993021,1024,483,0,16,8.3108,9.926,4.1684,524,281,231,202,246,261,276,379,400,449,385,501,1912,537,43,0,0,0,0,0,0,0,138,89,86,73,92,115,124,198,267,298,320,483,1905,537,43,0,0,0,0,0,0,0,386,192,145,129,154,146,152,181,133,151,65,18,7,0,0,0,0,0,0,0,0,0,-24574.47,1337.1
1837,523,0.0001,7,7919,5908,2011,1.34E-25,22.1285,40.617,18.4885,30.797,2.9963,0.0312,-0.0158,20,290,285,29,487,395,728,333,57,8,3,0,0,0,0,0,0,0,0,0,0,0,11.4264,12.3615,8.6793,0,1,1,2,9,32,148,262,398,550,370,441,3568,1864,269,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,239,3519,1860,269,4,0,0,0,0,0,0,1,1,2,9,32,148,262,398,549,354,202,49,4,0,0,0,0,0,0,0,2.92918,0.22091,3.59999,2.20735,45243,96.2261,34.62821362,1435,595,0,18,9.3502,10.7943,5.1074,279,179,193,194,263,275,307,402,513,530,486,673,2582,909,134,0,0,0,0,0,0,0,45,23,50,58,87,99,110,177,303,309,383,646,2575,909,134,0,0,0,0,0,0,0,234,156,143,136,176,176,197,225,210,221,103,27,7,0,0,0,0,0,0,0,0,0,-29495.397,1467.893
1838,523,0.0001,8,9832,7491,2341,1.66E-25,24.0459,44.5029,20.457,33.229,2.9665,0.1709,0.3085,18,329,276,38,566,472,839,387,50,25,2,0,0,0,0,0,0,0,0,0,0,0,11.419,12.2781,8.6702,0,0,0,1,8,30,160,329,485,628,474,532,4943,2011,224,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,38,310,4899,2010,224,7,0,0,0,0,0,0,0,0,1,8,30,160,329,484,626,436,222,44,1,0,0,0,0,0,0,0,2.92635,0.21563,3.59981,2.27876,56136,96.2456,34.60122947,2032,921,0,39,9.2897,10.6543,4.9231,372,262,252,237,276,338,394,490,636,621,618,755,3545,935,101,0,0,0,0,0,0,0,57,69,86,86,86,115,161,238,407,368,517,726,3539,935,101,0,0,0,0,0,0,0,315,193,166,151,190,223,233,252,229,253,101,29,6,0,0,0,0,0,0,0,0,0,-36679.267,1763.853
1839,523,0.0001,9,11098,8645,2453,1.88E-25,26.9123,40.9745,14.0622,34.4831,2.351,-0.3,0.0525,22,312,324,53,554,458,958,415,59,8,1,0,0,0,0,0,0,0,0,0,0,0,11.4727,12.2571,8.7081,0,0,2,0,6,36,169,337,483,652,494,570,5959,2171,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,327,5899,2170,215,4,0,0,0,0,0,0,0,2,0,6,36,169,337,483,650,466,243,60,1,0,0,0,0,0,0,0,2.92578,0.21167,3.59986,2.10316,63662,96.3369,34.66606119,2786,963,0,29,9.6926,10.8598,5.5789,256,216,201,245,270,336,455,519,700,718,682,991,4406,1005,98,0,0,0,0,0,0,0,38,49,64,90,87,118,158,227,436,427,530,923,4395,1005,98,0,0,0,0,0,0,0,218,167,137,155,183,218,297,292,264,291,152,68,11,0,0,0,0,0,0,0,0,0,-41528.371,1864.809
1840,523,0.0001,10,12420,9810,2610,2.10E-25,28.0346,46.7679,18.7333,35.8658,2.0751,0.2443,1.6577,30,302,324,70,561,521,990,450,66,19,3,0,0,0,0,0,0,0,0,0,0,0,11.4823,12.2247,8.692,0,1,1,2,8,41,183,368,504,682,504,582,7196,2151,192,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,294,7148,2147,192,5,0,0,0,0,0,0,1,1,2,8,41,183,368,504,682,480,288,48,4,0,0,0,0,0,0,0,2.92398,0.20538,3.59992,1.94774,71305,96.4169,34.68070781,3488,1368,0,46,9.7631,10.9025,5.4805,340,252,263,230,273,332,441,531,791,715,634,959,5610,983,66,0,0,0,0,0,0,0,71,62,106,80,98,121,165,189,475,407,493,893,5602,982,66,0,0,0,0,0,0,0,269,190,157,150,175,211,276,342,316,308,141,66,8,1,0,0,0,0,0,0,0,0,-46571.217,1990.983
1841,523,0.000125,1,1090,634,456,1.85E-26,11.5489,18.4737,6.9248,15.2437,1.0964,-0.0054,0.352,0,13,42,5,46,155,162,79,8,4,2,0,0,0,0,0,0,0,0,0,0,0,10.7046,12.3202,8.4583,0,1,1,1,1,6,46,65,104,111,91,127,266,217,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,94,257,217,48,4,0,0,0,0,0,0,1,1,1,1,6,46,65,104,111,77,33,9,0,1,0,0,0,0,0,0,2.92925,0.25769,3.59909,2.1276,5834,95.2325,34.01724921,0,0,1,1,0.7982,0.9022,0.6535,587,298,106,58,30,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,312,182,74,38,21,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,275,116,32,20,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3928.5743,333.3257
